timestamp,label,elapsed_s,pkg_watt,pkg_temp_c,avg_mhz,cputin_c,systin_c,fan1_rpm,fan2_rpm,gpu_temp_c,gpu_watt,gpu_mhz,gpu_util_pct,loadavg1
2026-07-22T16:12:32+02:00,s2_igpu,30,18.0,55,705,52,38,1508,1882,39,7.95,210,0,3.21
2026-07-22T16:12:34+02:00,s2_igpu,32,18.0,57,951,52,38,1480,1760,39,7.84,210,0,3.12
2026-07-22T16:12:37+02:00,s2_igpu,34,14.9,52,1022,52,38,1481,1764,39,7.86,210,0,3.12
2026-07-22T16:12:39+02:00,s2_igpu,37,12.7,52,724,52,38,1485,1762,39,8.00,210,0,3.12
2026-07-22T16:12:41+02:00,s2_igpu,39,11.3,51,744,52,38,1503,1728,39,7.97,210,0,3.59
2026-07-22T16:12:44+02:00,s2_igpu,41,11.1,51,693,52,38,1473,1748,39,7.97,210,0,3.59
2026-07-22T16:12:46+02:00,s2_igpu,44,11.8,51,983,52,38,1485,1739,39,8.03,210,0,3.54
2026-07-22T16:12:48+02:00,s2_igpu,46,17.1,56,1140,52,38,1490,1755,39,8.01,210,0,3.54
2026-07-22T16:12:50+02:00,s2_igpu,48,30.7,51,723,52,38,1515,1802,39,7.95,210,0,3.42
2026-07-22T16:12:53+02:00,s2_igpu,50,10.6,52,709,52,38,1493,1755,39,8.07,210,0,3.42
2026-07-22T16:12:55+02:00,s2_igpu,53,10.0,51,872,51,38,1493,1739,39,8.00,210,0,3.14
2026-07-22T16:12:57+02:00,s2_igpu,55,19.5,52,1155,51,38,1472,1753,39,8.12,210,0,3.14
2026-07-22T16:12:59+02:00,s2_igpu,57,41.8,66,1137,51,38,1493,1844,39,7.99,210,0,3.14
2026-07-22T16:13:02+02:00,s2_igpu,59,27.4,51,755,51,38,1528,1997,39,8.02,210,0,2.97
2026-07-22T16:13:04+02:00,s2_igpu,62,12.7,51,854,51,38,1508,1753,39,8.00,210,0,2.97
2026-07-22T16:13:06+02:00,s2_igpu,64,12.2,51,881,51,38,1501,1735,39,8.00,210,0,3.05
2026-07-22T16:13:08+02:00,s2_igpu,66,12.0,51,952,51,38,1503,1753,39,8.02,210,0,3.05
2026-07-22T16:13:11+02:00,s2_igpu,68,12.4,53,668,51,38,1491,1715,39,7.93,210,0,2.89
2026-07-22T16:13:13+02:00,s2_igpu,71,12.6,51,677,51,38,1498,1753,39,7.92,210,0,2.89
2026-07-22T16:13:16+02:00,s2_igpu,73,12.6,51,698,51,38,1501,1753,39,7.82,210,0,2.82
2026-07-22T16:13:18+02:00,s2_igpu,76,13.7,51,700,51,38,1490,1753,39,7.89,210,0,2.82
2026-07-22T16:13:20+02:00,s2_igpu,78,20.0,72,1182,51,38,1485,1728,39,7.88,210,0,2.75
2026-07-22T16:13:22+02:00,s2_igpu,80,26.4,52,1193,51,38,1493,1890,39,7.87,210,0,2.75
2026-07-22T16:13:24+02:00,s2_igpu,82,13.6,51,845,51,38,1486,1790,39,7.93,210,0,3.01
2026-07-22T16:13:27+02:00,s2_igpu,84,23.6,51,716,51,38,1481,1826,39,7.90,210,0,3.01
2026-07-22T16:13:29+02:00,s2_igpu,87,13.2,51,778,51,38,1485,1764,39,7.95,210,0,3.01
2026-07-22T16:13:31+02:00,s2_igpu,89,18.5,56,1169,51,38,1493,1854,39,7.88,210,0,3.01
2026-07-22T16:13:33+02:00,s2_igpu,91,22.4,53,1164,51,38,1483,1807,39,7.80,210,0,3.01
2026-07-22T16:13:36+02:00,s2_igpu,93,17.4,51,883,51,38,1486,1771,39,7.84,210,0,3.25
2026-07-22T16:13:38+02:00,s2_igpu,96,14.4,51,692,51,38,1483,1773,39,7.89,210,0,3.25
2026-07-22T16:13:40+02:00,s2_igpu,98,11.9,51,739,51,38,1490,1737,39,7.98,210,0,3.23
2026-07-22T16:13:42+02:00,s2_igpu,100,13.1,51,1183,51,38,1491,1760,39,7.96,210,0,3.23
2026-07-22T16:13:45+02:00,s2_igpu,102,14.6,51,720,51,38,1490,1785,39,7.97,210,0,2.97
2026-07-22T16:13:47+02:00,s2_igpu,105,10.6,51,725,51,38,1477,1753,39,7.99,210,0,2.97
2026-07-22T16:13:49+02:00,s2_igpu,107,13.2,51,730,51,38,1490,1730,39,7.89,210,0,2.97
2026-07-22T16:13:51+02:00,s2_igpu,109,18.6,51,1038,50,38,1472,1764,39,7.84,210,0,2.81
2026-07-22T16:13:54+02:00,s2_igpu,111,17.9,50,716,50,38,1491,1821,39,7.92,210,0,2.81
2026-07-22T16:13:56+02:00,s2_igpu,114,10.1,57,772,50,38,1470,1767,39,8.07,210,0,2.59
2026-07-22T16:13:58+02:00,s2_igpu,116,13.3,56,873,50,38,1503,1748,39,8.08,210,0,2.59
2026-07-22T16:14:00+02:00,s2_igpu,118,30.1,61,1182,50,38,1483,1724,39,7.99,210,0,2.54
2026-07-22T16:14:03+02:00,s2_igpu,120,12.7,50,810,50,38,1500,1836,39,7.99,210,0,2.54
2026-07-22T16:14:05+02:00,s2_igpu,123,11.7,51,680,50,38,1477,1708,39,7.90,210,0,2.34
2026-07-22T16:14:07+02:00,s2_igpu,125,11.0,50,742,50,38,1480,1717,39,7.97,210,0,2.34
2026-07-22T16:14:10+02:00,s2_igpu,127,11.1,50,755,50,38,1488,1739,39,8.02,210,0,2.39
2026-07-22T16:14:12+02:00,s2_igpu,130,11.0,50,820,50,38,1473,1739,39,7.98,210,0,2.39
2026-07-22T16:14:14+02:00,s2_igpu,132,12.2,50,667,50,38,1485,1739,39,7.86,210,0,2.39
2026-07-22T16:14:17+02:00,s2_igpu,134,12.3,50,1018,50,38,1480,1721,39,7.90,210,0,2.44
2026-07-22T16:14:19+02:00,s2_igpu,137,13.7,49,1174,50,38,1488,1711,39,7.88,210,0,2.44
2026-07-22T16:14:21+02:00,s2_igpu,139,13.4,49,711,50,38,1480,1746,39,7.95,210,0,2.48
2026-07-22T16:14:23+02:00,s2_igpu,141,23.4,54,1189,50,38,1488,1800,39,7.96,210,0,2.48
2026-07-22T16:14:26+02:00,s2_igpu,143,15.8,50,674,50,38,1481,1814,39,7.98,210,0,2.69
2026-07-22T16:14:28+02:00,s2_igpu,146,22.4,50,691,50,38,1491,1821,39,8.03,210,0,2.69
2026-07-22T16:14:30+02:00,s2_igpu,148,16.6,51,1186,50,38,1493,1757,39,8.04,210,0,2.63
2026-07-22T16:14:32+02:00,s2_igpu,150,17.7,50,805,50,38,1493,1821,39,8.03,210,0,2.63
2026-07-22T16:14:35+02:00,s2_igpu,152,19.6,51,728,50,38,1498,1737,39,7.98,210,0,2.50
2026-07-22T16:14:37+02:00,s2_igpu,155,14.7,51,846,50,38,1503,1721,39,7.91,210,0,2.50
2026-07-22T16:14:39+02:00,s2_igpu,157,13.9,51,753,50,38,1491,1706,39,7.88,210,0,2.50
2026-07-22T16:14:42+02:00,s2_igpu,159,10.0,51,765,50,38,1477,1715,39,7.88,210,0,2.30
2026-07-22T16:14:44+02:00,s2_igpu,162,10.5,51,751,50,38,1472,1737,39,7.89,210,0,2.30
2026-07-22T16:14:46+02:00,s2_igpu,164,10.9,50,755,50,38,1491,1708,39,7.91,210,0,2.12
2026-07-22T16:14:48+02:00,s2_igpu,166,11.2,50,828,50,38,1470,1730,39,7.92,210,0,2.12
2026-07-22T16:14:51+02:00,s2_igpu,168,12.8,49,718,50,38,1481,1700,39,7.94,210,0,1.95
2026-07-22T16:14:53+02:00,s2_igpu,171,10.7,49,842,50,38,1470,1691,39,7.84,210,0,1.95
2026-07-22T16:14:55+02:00,s2_igpu,173,26.8,61,1148,50,38,1486,1783,39,7.83,210,0,1.87
2026-07-22T16:14:57+02:00,s2_igpu,175,12.2,50,719,50,38,1481,1809,39,7.94,210,0,1.87
2026-07-22T16:15:00+02:00,s2_igpu,177,12.9,69,1200,50,38,1486,1702,39,7.97,210,0,1.96
2026-07-22T16:15:02+02:00,s2_igpu,180,22.8,50,779,50,38,1472,1795,39,7.91,210,0,1.96
2026-07-22T16:15:04+02:00,s2_igpu,182,11.7,48,1007,50,38,1486,1741,39,7.81,210,0,1.96
2026-07-22T16:15:06+02:00,s2_igpu,184,11.1,50,729,50,38,1475,1730,39,7.83,210,0,1.88
2026-07-22T16:15:09+02:00,s2_igpu,186,10.3,50,755,49,38,1473,1681,39,7.84,210,0,1.88
2026-07-22T16:15:11+02:00,s2_igpu,189,14.3,48,714,49,38,1475,1698,39,7.88,210,0,1.73
2026-07-22T16:15:13+02:00,s2_igpu,191,12.7,49,948,49,38,1486,1689,39,7.82,210,0,1.73
2026-07-22T16:15:16+02:00,s2_igpu,193,12.5,49,673,49,38,1477,1670,39,7.83,210,0,1.75
2026-07-22T16:15:18+02:00,s2_igpu,196,12.8,51,694,49,38,1477,1700,39,7.84,210,0,1.75
2026-07-22T16:15:20+02:00,s2_igpu,198,14.5,49,757,49,38,1496,1713,39,7.90,210,0,1.77
2026-07-22T16:15:23+02:00,s2_igpu,200,12.3,50,724,49,38,1488,1713,39,7.88,210,0,1.77
2026-07-22T16:15:25+02:00,s2_igpu,203,13.1,50,1049,49,38,1483,1708,39,7.92,210,0,2.27
2026-07-22T16:15:27+02:00,s2_igpu,205,36.1,50,677,49,38,1475,1773,39,8.00,210,0,2.27
2026-07-22T16:15:29+02:00,s2_igpu,207,12.5,50,691,49,38,1493,1767,39,7.93,210,0,2.33
2026-07-22T16:15:32+02:00,s2_igpu,209,21.6,56,1078,49,38,1496,1834,39,7.84,210,0,2.33
2026-07-22T16:15:34+02:00,s2_igpu,212,21.1,51,825,49,38,1508,1760,39,7.87,210,0,2.33
2026-07-22T16:15:36+02:00,s2_igpu,214,16.1,51,966,49,38,1475,1668,39,7.77,210,0,2.39
2026-07-22T16:15:39+02:00,s2_igpu,216,12.1,50,676,49,38,1500,1656,39,7.83,210,0,2.39
2026-07-22T16:15:41+02:00,s2_igpu,219,13.2,48,754,49,38,1503,1691,39,7.88,210,0,2.19
2026-07-22T16:15:43+02:00,s2_igpu,221,10.1,49,730,49,38,1477,1677,39,7.96,210,0,2.19
2026-07-22T16:15:45+02:00,s2_igpu,223,10.7,49,724,49,38,1473,1662,39,7.99,210,0,2.02
2026-07-22T16:15:48+02:00,s2_igpu,225,11.2,49,888,49,38,1477,1698,39,7.94,210,0,2.02
2026-07-22T16:15:50+02:00,s2_igpu,228,17.1,50,759,49,38,1483,1660,39,7.88,210,0,1.86
2026-07-22T16:15:52+02:00,s2_igpu,230,10.5,49,756,49,38,1470,1681,39,7.91,210,0,1.86
2026-07-22T16:15:55+02:00,s2_igpu,232,10.1,49,751,49,38,1480,1695,39,7.88,210,0,1.87
2026-07-22T16:15:57+02:00,s2_igpu,235,10.8,65,1167,49,38,1468,1693,39,7.89,210,0,1.87
2026-07-22T16:15:59+02:00,s2_igpu,237,25.3,50,743,49,38,1480,1773,39,7.94,210,0,1.87
2026-07-22T16:16:01+02:00,s2_igpu,239,19.0,49,690,49,38,1475,1819,39,7.99,210,0,1.80
2026-07-22T16:16:04+02:00,s2_igpu,241,10.5,49,699,49,38,1472,1744,39,7.94,210,0,1.80
2026-07-22T16:16:06+02:00,s2_igpu,244,10.6,49,759,49,38,1481,1695,39,7.90,210,0,1.65
2026-07-22T16:16:08+02:00,s2_igpu,246,9.8,49,752,49,38,1472,1666,39,7.87,210,0,1.65
2026-07-22T16:16:11+02:00,s2_igpu,248,9.9,48,757,49,38,1478,1691,39,7.87,210,0,1.60
2026-07-22T16:16:13+02:00,s2_igpu,251,10.0,49,706,49,38,1486,1689,39,7.87,210,0,1.60
2026-07-22T16:16:15+02:00,s2_igpu,253,10.9,48,736,49,38,1462,1681,39,7.80,210,0,1.47
2026-07-22T16:16:18+02:00,s2_igpu,255,10.7,48,683,48,38,1477,1677,39,7.91,210,0,1.47
2026-07-22T16:16:20+02:00,s2_igpu,258,12.8,48,683,48,38,1478,1677,39,7.97,210,0,1.43
2026-07-22T16:16:22+02:00,s2_igpu,260,10.2,47,766,48,38,1486,1677,39,7.80,210,0,1.43
2026-07-22T16:16:25+02:00,s2_igpu,262,11.5,48,781,48,38,1462,1668,39,7.77,210,0,1.40
2026-07-22T16:16:27+02:00,s2_igpu,265,10.2,61,1189,48,38,1485,1646,39,7.74,210,0,1.40
2026-07-22T16:16:29+02:00,s2_igpu,267,34.8,61,1177,48,38,1461,1687,39,7.75,210,0,1.40
2026-07-22T16:16:31+02:00,s2_igpu,269,19.4,49,778,48,38,1483,1834,39,7.80,210,0,2.09
2026-07-22T16:16:33+02:00,s2_igpu,271,14.8,48,966,48,38,1464,1679,39,7.82,210,0,2.09
2026-07-22T16:16:36+02:00,s2_igpu,273,15.4,48,887,48,38,1478,1687,39,7.82,210,0,2.08
2026-07-22T16:16:38+02:00,s2_igpu,276,12.8,49,744,48,38,1472,1677,39,7.80,210,0,2.08
2026-07-22T16:16:40+02:00,s2_igpu,278,10.7,48,761,48,38,1478,1666,39,7.82,210,0,1.91
2026-07-22T16:16:42+02:00,s2_igpu,280,10.5,48,705,48,38,1478,1670,39,7.85,210,0,1.91
2026-07-22T16:16:45+02:00,s2_igpu,282,10.4,48,759,48,38,1475,1672,39,7.83,210,0,1.92
2026-07-22T16:16:47+02:00,s2_igpu,285,10.6,48,732,48,38,1483,1674,39,7.86,210,0,1.92
2026-07-22T16:16:49+02:00,s2_igpu,287,13.0,49,761,48,38,1468,1660,39,7.85,210,0,1.92
2026-07-22T16:16:52+02:00,s2_igpu,289,10.4,48,748,48,38,1477,1670,39,7.73,210,0,1.93
2026-07-22T16:16:54+02:00,s2_igpu,292,10.3,48,722,48,38,1483,1634,39,7.75,210,0,1.93
2026-07-22T16:16:56+02:00,s2_igpu,294,10.3,48,707,48,38,1462,1646,39,7.81,210,0,1.77
2026-07-22T16:16:59+02:00,s2_igpu,296,10.2,47,731,48,38,1483,1636,39,7.79,210,0,1.77
2026-07-22T16:17:01+02:00,s2_igpu,299,33.9,50,748,48,38,1464,1683,39,7.75,210,0,2.43
2026-07-22T16:17:06+02:00,cooldown_after_s2_igpu,2,8.8,48,756,48,38,1485,1634,39,7.79,210,0,2.24
2026-07-22T16:17:09+02:00,cooldown_after_s2_igpu,4,8.2,47,775,48,38,1464,1636,39,7.84,210,0,2.24
2026-07-22T16:17:11+02:00,cooldown_after_s2_igpu,7,11.4,48,774,48,38,1464,1672,39,7.81,210,0,2.14
2026-07-22T16:17:13+02:00,cooldown_after_s2_igpu,9,11.2,48,754,48,38,1490,1677,39,7.82,210,0,2.14
2026-07-22T16:17:15+02:00,cooldown_after_s2_igpu,11,10.7,48,734,48,38,1468,1656,39,7.93,210,0,1.97
2026-07-22T16:17:18+02:00,cooldown_after_s2_igpu,13,8.1,48,763,48,38,1478,1640,39,7.87,210,0,1.97
2026-07-22T16:17:20+02:00,cooldown_after_s2_igpu,16,18.7,48,768,48,38,1468,1679,39,7.83,210,0,1.97
2026-07-22T16:17:22+02:00,cooldown_after_s2_igpu,18,9.1,48,726,48,38,1465,1672,39,7.87,210,0,1.97
2026-07-22T16:17:24+02:00,cooldown_after_s2_igpu,20,10.7,47,688,48,38,1480,1624,39,7.94,210,0,1.97
2026-07-22T16:17:27+02:00,cooldown_after_s2_igpu,22,8.7,47,798,48,38,1467,1632,39,7.91,210,0,1.89
2026-07-22T16:17:29+02:00,cooldown_after_s2_igpu,25,18.3,48,759,48,38,1480,1664,39,7.80,210,0,1.89
2026-07-22T16:17:31+02:00,cooldown_after_s2_igpu,27,28.4,51,1199,48,38,1464,1802,39,7.78,210,0,1.90
2026-07-22T16:17:33+02:00,cooldown_after_s2_igpu,29,14.3,48,829,48,38,1493,1704,39,7.82,210,0,1.90
2026-07-22T16:17:36+02:00,cooldown_after_s2_igpu,31,11.5,48,722,48,38,1470,1685,39,7.83,210,0,1.83
2026-07-22T16:17:38+02:00,cooldown_after_s2_igpu,34,11.8,48,848,48,38,1493,1679,39,7.83,210,0,1.83
2026-07-22T16:17:40+02:00,cooldown_after_s2_igpu,36,9.9,48,865,48,38,1498,1644,39,7.81,210,0,1.84
2026-07-22T16:17:43+02:00,cooldown_after_s2_igpu,38,9.4,48,805,48,38,1488,1654,39,7.88,210,0,1.84
2026-07-22T16:17:45+02:00,cooldown_after_s2_igpu,41,8.8,47,774,48,38,1488,1677,39,7.83,210,0,1.69
2026-07-22T16:17:47+02:00,cooldown_after_s2_igpu,43,9.1,47,940,48,38,1464,1679,39,7.78,210,0,1.69
2026-07-22T16:17:49+02:00,cooldown_after_s2_igpu,45,12.9,47,744,48,38,1495,1666,39,7.80,210,0,1.69
2026-07-22T16:17:52+02:00,cooldown_after_s2_igpu,47,10.2,47,715,47,38,1486,1636,39,7.84,210,0,1.56
2026-07-22T16:17:54+02:00,cooldown_after_s2_igpu,50,10.8,48,702,47,38,1472,1624,39,7.87,210,0,1.56
2026-07-22T16:17:56+02:00,cooldown_after_s2_igpu,52,8.9,48,732,47,38,1491,1612,39,7.88,210,0,1.59
2026-07-22T16:17:59+02:00,cooldown_after_s2_igpu,54,10.1,47,740,47,38,1486,1670,39,7.83,210,0,1.59
2026-07-22T16:18:01+02:00,cooldown_after_s2_igpu,57,16.4,47,757,47,38,1465,1672,39,7.90,210,0,1.79
2026-07-22T16:18:03+02:00,cooldown_after_s2_igpu,59,22.3,61,1138,47,38,1485,1698,39,7.90,210,0,1.79
2026-07-22T16:18:06+02:00,cooldown_after_s2_igpu,61,12.1,47,677,47,38,1472,1797,39,7.83,210,0,2.12
2026-07-22T16:18:08+02:00,cooldown_after_s2_igpu,64,9.7,47,747,47,38,1470,1612,39,7.88,210,0,2.12
2026-07-22T16:18:10+02:00,cooldown_after_s2_igpu,66,11.7,53,738,47,38,1483,1607,39,7.83,210,0,2.28
2026-07-22T16:18:12+02:00,cooldown_after_s2_igpu,68,18.8,48,694,47,38,1491,1652,39,7.81,210,0,2.28
2026-07-22T16:18:15+02:00,cooldown_after_s2_igpu,70,17.7,48,710,47,38,1472,1662,39,7.85,210,0,2.25
2026-07-22T16:18:17+02:00,cooldown_after_s2_igpu,73,11.3,48,700,47,38,1478,1630,39,7.76,210,0,2.25
2026-07-22T16:18:19+02:00,cooldown_after_s2_igpu,75,12.9,48,667,47,38,1488,1644,39,7.82,210,0,2.25
2026-07-22T16:18:22+02:00,cooldown_after_s2_igpu,77,10.4,47,746,47,38,1485,1650,39,7.82,210,0,2.39
2026-07-22T16:18:24+02:00,cooldown_after_s2_igpu,80,9.8,47,1084,47,38,1503,1648,39,7.84,210,0,2.39
2026-07-22T16:18:26+02:00,cooldown_after_s2_igpu,82,10.9,47,722,47,38,1495,1648,39,7.81,210,0,2.36
2026-07-22T16:18:28+02:00,cooldown_after_s2_igpu,84,9.8,47,791,47,38,1501,1650,39,7.72,210,0,2.36
2026-07-22T16:18:31+02:00,cooldown_after_s2_igpu,86,26.5,47,1068,47,38,1486,1713,39,7.77,210,0,2.41
2026-07-22T16:18:33+02:00,cooldown_after_s2_igpu,89,14.2,48,1005,47,38,1473,1713,39,7.74,210,0,2.41
2026-07-22T16:18:35+02:00,cooldown_after_s2_igpu,91,29.3,48,1140,47,38,1488,1732,39,7.71,210,0,2.54
2026-07-22T16:18:37+02:00,cooldown_after_s2_igpu,93,12.6,48,727,47,38,1477,1624,39,7.72,210,0,2.54
2026-07-22T16:18:40+02:00,cooldown_after_s2_igpu,95,10.0,47,1069,47,38,1488,1610,39,7.70,210,0,2.54
2026-07-22T16:18:42+02:00,cooldown_after_s2_igpu,98,10.4,47,768,47,38,1491,1618,39,7.68,210,0,2.50
2026-07-22T16:18:44+02:00,cooldown_after_s2_igpu,100,9.8,47,707,47,38,1472,1620,39,7.69,210,0,2.50
2026-07-22T16:18:47+02:00,cooldown_after_s2_igpu,102,10.9,47,727,47,38,1495,1622,39,7.72,210,0,2.54
2026-07-22T16:18:49+02:00,cooldown_after_s2_igpu,105,13.8,48,746,47,38,1488,1624,39,7.78,210,0,2.54
2026-07-22T16:18:51+02:00,cooldown_after_s2_igpu,107,10.7,47,766,47,38,1496,1664,39,7.77,210,0,2.41
2026-07-22T16:18:53+02:00,cooldown_after_s2_igpu,109,8.2,45,772,47,38,1488,1650,39,7.70,210,0,2.41
2026-07-22T16:18:56+02:00,cooldown_after_s2_igpu,111,8.2,47,804,47,38,1481,1628,39,7.81,210,0,2.22
2026-07-22T16:18:58+02:00,cooldown_after_s2_igpu,114,8.3,47,803,47,38,1461,1626,39,7.80,210,0,2.22
2026-07-22T16:19:00+02:00,cooldown_after_s2_igpu,116,15.3,48,744,47,38,1475,1610,39,7.76,210,0,2.12
2026-07-22T16:19:02+02:00,cooldown_after_s2_igpu,118,12.7,50,1186,47,38,1478,1760,39,7.72,210,0,2.12
2026-07-22T16:19:07+02:00,s3_gpu,2,44.4,65,1195,47,38,1513,1890,52,145.32,2490,100,2.59
2026-07-22T16:19:09+02:00,s3_gpu,4,32.6,63,1191,47,38,1488,1904,53,145.59,2475,100,2.59
2026-07-22T16:19:11+02:00,s3_gpu,6,32.0,63,1169,47,38,1480,1896,54,147.23,2490,100,2.46
2026-07-22T16:19:13+02:00,s3_gpu,8,32.6,65,1199,47,38,1486,1841,54,145.91,2490,100,2.46
2026-07-22T16:19:15+02:00,s3_gpu,10,32.1,63,1181,47,38,1464,1788,55,145.31,2490,100,2.35
2026-07-22T16:19:18+02:00,s3_gpu,12,39.4,66,1197,47,38,1481,1771,55,146.12,2490,100,2.35
2026-07-22T16:19:20+02:00,s3_gpu,15,42.2,63,1194,48,38,1468,1783,55,146.22,2505,100,2.24
2026-07-22T16:19:22+02:00,s3_gpu,17,34.7,66,1154,48,38,1493,1753,55,145.15,2490,100,2.24
2026-07-22T16:19:24+02:00,s3_gpu,19,34.7,65,1199,48,38,1490,1741,55,146.05,2475,100,2.24
2026-07-22T16:19:26+02:00,s3_gpu,21,40.2,67,1198,48,38,1478,1753,56,145.87,2475,100,2.46
2026-07-22T16:19:28+02:00,s3_gpu,23,38.6,66,1199,48,38,1468,1771,56,146.17,2475,100,2.46
2026-07-22T16:19:30+02:00,s3_gpu,25,47.2,65,1197,48,38,1473,1816,56,146.27,2490,100,2.66
2026-07-22T16:19:32+02:00,s3_gpu,27,49.7,68,1198,48,38,1488,1816,57,146.34,2505,100,2.66
2026-07-22T16:19:35+02:00,s3_gpu,29,43.9,69,1198,48,38,1465,1885,56,146.16,2460,100,2.66
2026-07-22T16:19:37+02:00,s3_gpu,32,46.0,68,1199,49,38,1467,1839,57,145.11,2505,100,2.93
2026-07-22T16:19:39+02:00,s3_gpu,34,35.4,68,1182,49,38,1485,1846,57,145.35,2505,100,2.93
2026-07-22T16:19:41+02:00,s3_gpu,36,32.6,67,1197,49,38,1468,1755,57,145.99,2475,100,2.78
2026-07-22T16:19:43+02:00,s3_gpu,38,33.1,68,1185,49,38,1480,1744,57,145.95,2490,100,2.78
2026-07-22T16:19:45+02:00,s3_gpu,40,32.9,68,1180,49,38,1465,1792,57,145.60,2475,100,2.63
2026-07-22T16:19:47+02:00,s3_gpu,42,40.2,70,1187,49,38,1490,1792,57,145.19,2490,100,2.63
2026-07-22T16:19:50+02:00,s3_gpu,44,40.2,69,1197,49,38,1470,1864,58,145.60,2475,100,2.63
2026-07-22T16:19:52+02:00,s3_gpu,47,33.7,66,1192,49,38,1488,1851,58,145.24,2490,100,2.50
2026-07-22T16:19:54+02:00,s3_gpu,49,32.1,69,1167,49,38,1483,1781,58,145.39,2490,100,2.50
2026-07-22T16:19:56+02:00,s3_gpu,51,31.6,66,1106,49,38,1470,1771,58,144.96,2475,100,2.38
2026-07-22T16:19:58+02:00,s3_gpu,53,32.4,69,1178,49,38,1483,1757,58,145.61,2490,100,2.38
2026-07-22T16:20:00+02:00,s3_gpu,55,37.9,69,1195,49,38,1486,1760,58,145.38,2460,100,2.35
2026-07-22T16:20:02+02:00,s3_gpu,57,36.4,69,1146,49,38,1483,1834,58,145.21,2505,100,2.35
2026-07-22T16:20:05+02:00,s3_gpu,59,33.1,69,1155,50,38,1483,1771,59,145.50,2460,100,2.35
2026-07-22T16:20:07+02:00,s3_gpu,62,35.0,69,1103,50,38,1473,1821,59,145.91,2490,100,2.24
2026-07-22T16:20:09+02:00,s3_gpu,64,43.7,69,1152,50,38,1488,1812,59,144.90,2490,100,2.24
2026-07-22T16:20:11+02:00,s3_gpu,66,32.8,70,1139,50,38,1473,1826,59,145.28,2490,100,2.22
2026-07-22T16:20:13+02:00,s3_gpu,68,32.0,69,1188,50,38,1483,1795,59,145.56,2475,100,2.22
2026-07-22T16:20:15+02:00,s3_gpu,70,32.5,69,1156,50,38,1475,1819,59,145.51,2505,100,2.13
2026-07-22T16:20:17+02:00,s3_gpu,72,33.3,70,1151,50,38,1485,1836,59,145.78,2505,100,2.13
2026-07-22T16:20:20+02:00,s3_gpu,74,35.2,66,1164,50,38,1478,1839,59,145.75,2460,100,2.13
2026-07-22T16:20:22+02:00,s3_gpu,77,33.5,71,1173,50,38,1490,1819,59,145.29,2460,100,2.04
2026-07-22T16:20:24+02:00,s3_gpu,79,33.4,71,1175,50,38,1481,1851,60,146.08,2490,100,2.04
2026-07-22T16:20:26+02:00,s3_gpu,81,32.9,70,1186,50,38,1498,1836,60,145.43,2475,100,1.95
2026-07-22T16:20:28+02:00,s3_gpu,83,32.9,69,1194,50,38,1501,1819,60,145.89,2490,100,1.95
2026-07-22T16:20:30+02:00,s3_gpu,85,36.1,56,1199,50,38,1501,1851,60,145.27,2460,100,1.88
2026-07-22T16:20:32+02:00,s3_gpu,87,52.0,74,1194,51,38,1478,1909,60,144.70,2490,100,1.88
2026-07-22T16:20:34+02:00,s3_gpu,89,39.3,69,1166,51,38,1505,1991,60,145.29,2460,100,1.88
2026-07-22T16:20:37+02:00,s3_gpu,91,34.7,73,1050,51,38,1483,1909,60,146.65,2475,100,1.81
2026-07-22T16:20:39+02:00,s3_gpu,94,41.9,76,1110,51,38,1488,1920,60,144.54,2490,100,1.81
2026-07-22T16:20:41+02:00,s3_gpu,96,34.5,72,1162,51,38,1510,1917,60,145.86,2490,100,1.74
2026-07-22T16:20:43+02:00,s3_gpu,98,33.6,69,1196,51,38,1505,1896,60,146.33,2490,100,1.74
2026-07-22T16:20:45+02:00,s3_gpu,100,33.4,71,1181,51,38,1468,1906,60,145.31,2475,100,1.68
2026-07-22T16:20:47+02:00,s3_gpu,102,34.3,71,1198,51,38,1467,1906,60,145.02,2490,100,1.68
2026-07-22T16:20:49+02:00,s3_gpu,104,35.6,71,1165,51,38,1491,1898,60,145.46,2475,100,1.68
2026-07-22T16:20:52+02:00,s3_gpu,106,33.9,73,1198,51,38,1493,1888,61,145.75,2475,100,1.63
2026-07-22T16:20:54+02:00,s3_gpu,109,33.8,74,1193,51,38,1485,1901,61,144.30,2475,100,1.63
2026-07-22T16:20:56+02:00,s3_gpu,111,32.6,73,1187,52,38,1467,1896,61,145.29,2475,100,1.58
2026-07-22T16:20:58+02:00,s3_gpu,113,32.9,73,1152,52,38,1468,1898,61,145.80,2475,100,1.58
2026-07-22T16:21:00+02:00,s3_gpu,115,37.2,77,1200,52,38,1488,1862,61,145.34,2475,100,1.85
2026-07-22T16:21:02+02:00,s3_gpu,117,36.1,71,1190,52,38,1485,1934,61,144.24,2475,100,1.85
2026-07-22T16:21:04+02:00,s3_gpu,119,34.1,71,1108,52,38,1496,1923,61,145.45,2445,100,1.85
2026-07-22T16:21:07+02:00,s3_gpu,121,34.8,74,1171,52,38,1473,1882,61,145.60,2490,100,1.78
2026-07-22T16:21:09+02:00,s3_gpu,124,33.6,73,1153,52,38,1483,1909,61,145.32,2475,100,1.78
2026-07-22T16:21:11+02:00,s3_gpu,126,43.8,74,1178,52,38,1510,1953,61,145.55,2475,100,1.72
